location_key,date,country_code,country_name,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,latitude,longitude,area_sq_km,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,nurses_per_1000,physicians_per_1000,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,relative_humidity,population_largest_city,area_rural_sq_km,area_urban_sq_km,life_expectancy,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,new_recovered,cumulative_recovered
BR,2021-08-03,BR,Brazil,32316,1209,12285239,363021,142843180,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,30.333333,24.0,34.0,0.0,31.024412,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,59662,11999800
BR,2021-08-04,BR,Brazil,40716,1175,12325955,364196,145262700,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,28.5,23.0,32.0,0.0,31.092138,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,54019,12053819
BR,2021-08-05,BR,Brazil,40054,1099,12366009,365295,146976171,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,28.888889,20.0,34.0,0.0,32.257728,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,39348,12093167
BR,2021-08-06,BR,Brazil,42159,1056,12408168,366351,148702780,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,29.611111,25.0,33.0,0.0,30.597919,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,28370,12121537
BR,2021-08-07,BR,Brazil,43033,990,12451201,367341,149481736,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,30.166667,25.0,33.0,0.0,35.333555,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,26029,12147566
BR,2021-08-08,BR,Brazil,13893,399,12465094,367740,149826215,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,28.0,19.0,33.0,0.0,45.103335,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,12612,12160178
BR,2021-08-09,BR,Brazil,12085,411,12477179,368151,151318672,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,31.666667,24.0,34.0,0.0,27.406298,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,31808,12191986
BR,2021-08-10,BR,Brazil,34885,1211,12512064,369362,153593269,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,30.777778,23.0,36.0,0.0,33.871934,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,83673,12275659
BR,2021-08-11,BR,Brazil,32443,975,12544507,370337,155619528,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,32.0,22.0,36.0,0.0,34.704902,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,70108,12345767
BR,2021-08-12,BR,Brazil,39982,1148,12584489,371485,157837022,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,31.555556,24.0,35.0,0.0,26.576124,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,58189,12403956
BR,2021-08-13,BR,Brazil,33933,966,12618422,372451,159979116,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,32.833333,25.0,37.0,0.0,24.723636,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,22896,12426852
BR,2021-08-14,BR,Brazil,31142,926,12649564,373377,161353409,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,32.444444,23.0,36.0,0.0,39.572698,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,21597,12448449
BR,2021-08-15,BR,Brazil,13957,270,12663521,373647,161791043,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,32.5,25.0,36.0,0.0,26.631289,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,23116,12471565
BR,2021-08-16,BR,Brazil,14471,434,12677992,374081,163876159,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,31.611111,23.0,37.0,0.0,33.25146,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,37297,12508862
BR,2021-08-17,BR,Brazil,37613,1106,12715605,375187,166833025,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,32.444444,23.0,36.0,0.0,33.722517,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,57619,12566481
BR,2021-08-18,BR,Brazil,41714,1064,12757319,376251,168747506,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,32.833333,27.0,37.0,0.0,25.94342,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,49444,12615925
BR,2021-08-19,BR,Brazil,36315,979,12793634,377230,171197302,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,33.055556,27.0,36.0,0.0,23.262165,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,30057,12645982
BR,2021-08-20,BR,Brazil,33887,870,12827521,378100,173189875,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,30.722222,25.0,34.0,0.0,41.68166,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,20505,12666487
BR,2021-08-21,BR,Brazil,28388,698,12855909,378798,174205207,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,32.833333,25.611111,35.0,0.0,24.907939,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,17645,12684132
BR,2021-08-22,BR,Brazil,14404,318,12870313,379116,174609398,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,33.111111,26.0,36.0,0.0,27.692913,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,17619,12701751
BR,2021-08-23,BR,Brazil,13103,321,12883416,379437,176558750,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,33.833333,26.0,37.0,0.0,31.416755,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,31131,12732882
BR,2021-08-24,BR,Brazil,30872,894,12914288,380331,178961492,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,33.055556,25.0,38.0,0.0,25.716006,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,50896,12783778
BR,2021-08-25,BR,Brazil,30671,903,12944959,381234,181246054,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,34.5,27.0,38.0,0.0,29.51905,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,46292,12830070
BR,2021-08-26,BR,Brazil,31024,920,12975983,382154,182918326,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,34.333333,27.0,38.0,0.0,44.154057,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,32368,12862438
BR,2021-08-27,BR,Brazil,27345,761,13003328,382915,184834370,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,34.833333,29.0,38.0,0.0,27.153831,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,20172,12882610
BR,2021-08-28,BR,Brazil,24699,684,13028027,383599,186133864,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,32.333333,28.0,35.0,0.0,35.172248,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,16725,12899335
BR,2021-08-29,BR,Brazil,13210,298,13041237,383897,186718311,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,32.388889,28.0,36.0,0.0,41.842764,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,17348,12916683
BR,2021-08-30,BR,Brazil,10466,266,13051703,384163,188352479,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,31.944444,28.0,36.0,0.0,35.570878,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,29150,12945833
BR,2021-08-31,BR,Brazil,24589,839,13076292,385002,191070003,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,32.333333,27.0,37.0,0.0,42.26884,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,42549,12988382
BR,2021-09-01,BR,Brazil,27345,737,13103637,385739,193091502,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,33.055556,29.0,37.0,0.0,31.3173,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,40426,13028808
BR,2021-09-02,BR,Brazil,26280,764,13129917,386503,195073202,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,34.111111,28.0,37.0,0.0,26.377783,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,25852,13054660
BR,2021-09-03,BR,Brazil,25565,756,13155482,387259,197003485,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,32.444444,28.0,36.0,0.0,45.345695,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,18477,13073137
BR,2021-09-04,BR,Brazil,21804,692,13177286,387951,198050930,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,34.111111,28.0,38.0,0.0,29.202495,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,18710,13091847
BR,2021-09-05,BR,Brazil,12915,266,13190201,388217,198438311,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,35.5,27.0,39.0,0.0,32.784074,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,23526,13115373
BR,2021-09-06,BR,Brazil,9154,182,13199355,388399,199927558,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,36.722222,28.0,40.0,0.0,19.923877,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,32222,13147595
BR,2021-09-07,BR,Brazil,13645,361,13213000,388760,200446512,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,38.0,33.0,40.0,0.0,27.113888,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,37986,13185581
BR,2021-09-08,BR,Brazil,14430,250,13227430,389010,202232582,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,34.888889,30.0,39.0,0.0,33.554326,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,34047,13219628
BR,2021-09-09,BR,Brazil,30891,753,13258321,389763,204489127,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,34.777778,30.0,38.0,0.0,42.198176,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,35869,13255497
BR,2021-09-10,BR,Brazil,15951,672,13274272,390435,206905575,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,33.611111,29.0,37.0,0.0,41.449116,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,13599,13269096
BR,2021-09-11,BR,Brazil,14314,712,13288586,391147,208147949,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,35.222222,28.0,39.0,0.0,39.503494,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,12879,13281975
BR,2021-09-12,BR,Brazil,10615,293,13299201,391440,208603445,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,36.944444,31.0,40.0,0.0,26.836478,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,21431,13303406
BR,2021-09-13,BR,Brazil,6645,215,13305846,391655,210073698,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,35.222222,30.0,38.0,0.0,40.330009,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,26262,13329668
BR,2021-09-14,BR,Brazil,13406,731,13319252,392386,212169716,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,33.388889,29.0,37.0,0.0,38.460151,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,31684,13361352
BR,2021-09-15,BR,Brazil,14780,800,13334032,393186,213980412,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,35.611111,29.0,39.0,0.0,35.696035,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,29850,13391202
BR,2021-09-16,BR,Brazil,34407,643,13368439,393829,215430179,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,35.777778,28.0,41.0,0.0,30.291473,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,34797,13425999
BR,2021-09-17,BR,Brazil,11202,333,13379641,394162,217702730,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,36.055556,29.0,39.0,0.0,33.283829,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,7042,13433041
BR,2021-09-18,BR,Brazil,150106,935,13529747,395097,218718325,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,34.0,26.0,39.0,0.0,22.229199,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,100188,13533229
BR,2021-09-19,BR,Brazil,9458,244,13539205,395341,219114311,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,36.611111,28.0,40.0,0.0,26.652927,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,27021,13560250
BR,2021-09-20,BR,Brazil,7884,203,13547089,395544,220225160,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,37.527778,30.888889,41.25,0.0,14.38944,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,22382,13582632
BR,2021-09-21,BR,Brazil,573,485,13547662,396029,221952593,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,39.138889,31.861111,41.805556,0.0,18.808036,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,19307,13601939
BR,2021-09-22,BR,Brazil,36473,876,13584135,396905,223606109,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,38.027778,32.138889,41.944444,0.0,20.758392,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,45340,13647279
BR,2021-09-23,BR,Brazil,24611,648,13608746,397553,225351989,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,28.0,32.0,41.0,0.0,56.0,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,23982,13671261
BR,2021-09-24,BR,Brazil,19438,699,13628184,398252,227078784,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,34.416667,29.555556,37.555556,0.0,35.840709,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,6888,13678149
BR,2021-09-25,BR,Brazil,15688,537,13643872,398789,228125101,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,35.305556,29.388889,38.055556,0.0,31.186334,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,7500,13685649
BR,2021-09-26,BR,Brazil,8668,243,13652540,399032,228605561,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,30.5,27.305556,32.861111,0.0,44.819599,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,6465,13692114
BR,2021-09-27,BR,Brazil,14423,210,13666963,399242,229609978,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,32.666667,27.555556,35.861111,0.0,37.535097,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,20818,13712932
BR,2021-09-28,BR,Brazil,15395,793,13682358,400035,231368641,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,34.583333,29.888889,38.055556,0.0,30.60011,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,22052,13734984
BR,2021-09-29,BR,Brazil,17756,676,13700114,400711,233037555,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,36.972222,31.305556,40.25,0.0,26.44756,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,21458,13756442
BR,2021-09-30,BR,Brazil,27527,627,13727641,401338,234763044,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,35.222222,29.638889,39.25,0.0,33.590798,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,20438,13776880
BR,2021-10-01,BR,Brazil,18578,506,13746219,401844,236497717,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,32.222222,22.0,38.0,0.0,47.369306,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,7504,13784384
BR,2021-10-02,BR,Brazil,13466,468,13759685,402312,237401886,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,33.555556,29.0,36.75,0.0,41.219759,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,3484,13787868
BR,2021-10-03,BR,Brazil,9004,225,13768689,402537,237724894,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,34.638889,28.861111,38.611111,0.0,38.325254,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,6526,13794394
BR,2021-10-04,BR,Brazil,10425,204,13779114,402741,238603805,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,35.055556,30.805556,39.055556,0.0,34.649218,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,19692,13814086
